Shipper,Origin Subdistrict,Origin City,Destination Subdistrict,Destination City,Transporter Pricing,Status,Shipment Type,Distance
SHP-0018,Polanharjo,Klaten,Pemalang,Pemalang,"3,102,500",completed,w2w,212.035
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,519,900",completed,w2w,848.499
SHP-0003,Klari,Karawang,Sukabumi,Sukabumi,"2,871,300",completed,gt,156
SHP-0005,Kelapa Gading,Jakarta Utara,Buduran,Sidoarjo,"7,098,100",completed,w2w,787
SHP-0003,Kalideres,Jakarta Barat,Ngaliyan,Semarang,"4,346,000",completed,gt,452
SHP-0068,Cileungsi,Bogor,Buduran,Sidoarjo,"6,577,100",completed,gt,771
SHP-0044,Balaraja,Tangerang,Ngoro,Mojokerto,"7,257,400",completed,w2w,812
SHP-0003,Klari,Karawang,Depok,Sleman,"5,369,500",completed,gt,497
SHP-0023,Klari,Karawang,Taman,Sidoarjo,"6,666,500",completed,gt,715
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,100,400",completed,w2w,848.499
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,103,900",completed,w2w,848.499
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,780,800",completed,w2w,73.162
SHP-0022,Tarumajaya,Bekasi,Regol,Bandung,"2,842,100",completed,gt,161
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,343,300",completed,w2w,73.162
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"5,385,000",completed,w2w,498.398
SHP-0044,Balaraja,Tangerang,Gempol,Pasuruan,"7,489,900",completed,w2w,846
SHP-0003,Klari,Karawang,Cihideung,Tasikmalaya,"3,590,100",completed,gt,197
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,802,300",completed,w2w,73.162
SHP-0003,Klari,Karawang,Jagakarsa,Jakarta Selatan,"2,330,200",completed,gt,80
SHP-0003,Kalideres,Jakarta Barat,Garut Kota,Garut,"3,828,600",completed,gt,241
SHP-0012,Kalasan,Sleman,Pati,Pati,"3,554,100",completed,w2w,198
SHP-0018,Polanharjo,Klaten,Lasem,Rembang,"3,772,200",completed,w2w,229.805
SHP-0036,Cibitung,Bekasi,Klaten Tengah,Klaten,"4,645,500",completed,gt,509.211
SHP-0018,Polanharjo,Klaten,Lasem,Rembang,"3,219,600",completed,w2w,229.805
SHP-0018,Polanharjo,Klaten,Lasem,Rembang,"3,787,900",completed,w2w,229.805
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,770,800",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,087,100",completed,w2w,764
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,751,600",completed,w2w,76
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,185,800",completed,w2w,694
SHP-0038,Peterongan,Jombang,Ujung Berung,Bandung,"6,711,700",completed,w2w,723.555
SHP-0038,Peterongan,Jombang,Batuceper,Tangerang,"6,794,400",completed,w2w,735
SHP-0063,Ngaliyan,Semarang,Tarumajaya,Bekasi,"4,928,900",completed,w2w,426
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,070,800",completed,w2w,777
SHP-0018,Pandaan,Pasuruan,Gunung Putri,Bogor,"5,499,500",completed,w2w,802
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,216,100",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,203,200",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,753,700",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,741,600",completed,w2w,76
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,868,600",completed,gt,91
SHP-0018,Polanharjo,Klaten,Maos,Cilacap,"3,655,100",completed,w2w,213.685
SHP-0018,Polanharjo,Klaten,Maos,Cilacap,"3,830,600",completed,w2w,213.685
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,282,900",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Tangerang,Tangerang,"1,517,100",completed,mt,64
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,064,700",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Tigaraksa,Tangerang,"2,837,500",completed,mt,87
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,685,200",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,247,200",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Tangerang,Tangerang,"1,520,100",completed,mt,64
SHP-0006,Cikarang Barat,Bekasi,Kemayoran,Jakarta Pusat,"2,338,100",completed,mt,42.521
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,255,800",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,050,500",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,311,300",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,680,700",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,691,400",completed,mt,71
SHP-0060,Caringin,Bogor,Jatiwangi,Majalengka,"3,807,300",completed,w2w,237.444
SHP-0060,Batuceper,Tangerang,Pandaan,Pasuruan,"6,303,000",completed,w2w,840
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"7,131,900",completed,w2w,789
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,292,700",completed,w2w,556
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,055,100",completed,w2w,847
SHP-0032,Pagedangan,Tangerang,Ungaran Timur,Semarang,"5,365,300",completed,w2w,492.058
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,111,600",completed,w2w,764
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,791,700",completed,w2w,73.162
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,092,500",completed,w2w,782
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,863,600",completed,gt,91
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,634,400",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,072,700",completed,w2w,782
SHP-0004,Jebres,Surakarta,Medan Satria,Bekasi,"5,521,200",completed,w2w,522
SHP-0013,Cibinong,Bogor,Tanjung Priok,Jakarta Utara,"1,676,000",completed,w2w,56
SHP-0018,Polanharjo,Klaten,Pemalang,Pemalang,"3,094,500",completed,w2w,212.035
SHP-0013,Cibinong,Bogor,Tambora,Jakarta Barat,"2,624,500",completed,w2w,60.352
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,773,500",completed,w2w,76
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,101,000",completed,w2w,694
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,519,100",completed,w2w,848.499
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,282,500",completed,w2w,814
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,096,200",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,055,400",completed,w2w,445
SHP-0038,Peterongan,Jombang,Mangkubumi,Tasikmalaya,"6,026,400",completed,w2w,606
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,835,300",completed,w2w,814
SHP-0003,Kalideres,Jakarta Barat,Ciamis,Ciamis,"3,497,900",completed,gt,288
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,765,500",completed,w2w,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,265,700",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,072,200",completed,w2w,782
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,087,900",completed,w2w,782
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,736,600",completed,w2w,76
SHP-0067,Cidahu,Sukabumi,Tenggilis Mejoyo,Surabaya,"6,304,700",completed,w2w,837.971
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"5,308,200",completed,w2w,777
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,063,400",completed,w2w,782
SHP-0022,Cikande,Serang,Kemang,Bogor,"2,772,000",completed,gt,80
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"3,484,400",completed,w2w,287.545
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,046,000",completed,w2w,777
SHP-0003,Klari,Karawang,Purwokerto Selatan,Banyumas,"3,518,600",completed,gt,295
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,279,400",completed,w2w,814
SHP-0067,Cidahu,Sukabumi,Sleman,Sleman,"5,150,900",completed,w2w,605.736
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,098,500",completed,w2w,764
SHP-0061,Cikarang Pusat,Bekasi,Karawaci,Tangerang,"2,357,300",completed,w2w,80
SHP-0022,Cikande,Serang,Regol,Bandung,"3,122,300",completed,gt,216
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,746,600",completed,w2w,76
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,776,500",completed,w2w,73.162
SHP-0069,Curug,Tangerang,Medan Satria,Bekasi,"1,921,200",completed,w2w,67
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"7,253,600",completed,w2w,812
SHP-0018,Polanharjo,Klaten,Pemalang,Pemalang,"3,656,600",completed,w2w,212.035
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"5,007,500",completed,w2w,877
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,534,000",completed,w2w,848.499
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,688,100",completed,w2w,549
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,277,000",completed,w2w,814
SHP-0012,Pati,Pati,Cibitung,Bekasi,"2,869,400",completed,w2w,501
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,490,600",completed,w2w,518
SHP-0022,Sukomanunggal,Surabaya,Pakis,Malang,"2,301,800",completed,w2w,93.712
SHP-0006,Cikarang Barat,Bekasi,Pagedangan,Tangerang,"2,686,600",completed,mt,70
SHP-0026,Batujajar,Bandung Barat,Beji,Pasuruan,"7,164,100",completed,w2w,794
SHP-0006,Cikarang Barat,Bekasi,Cakung,Jakarta Timur,"1,589,900",completed,mt,29
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"782,100",completed,mt,17
SHP-0006,Cikarang Barat,Bekasi,Cileungsi,Bogor,"989,600",completed,mt,21
SHP-0006,Cikarang Barat,Bekasi,Sukaraja,Bogor,"2,683,700",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"912,400",completed,mt,17
SHP-0006,Cikarang Barat,Bekasi,Tambelang,Bekasi,"1,065,600",completed,mt,22.828
SHP-0006,Cikarang Barat,Bekasi,Koja,Jakarta Utara,"2,075,800",completed,mt,38
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"4,131,600",completed,w2w,287.545
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"4,115,400",completed,w2w,287.545
SHP-0070,Bawen,Semarang,Jatiuwung,Tangerang,"4,648,500",completed,w2w,512
SHP-0012,Pati,Pati,Kemang,Bogor,"5,735,200",completed,w2w,564
SHP-0060,Batuceper,Tangerang,Tenggilis Mejoyo,Surabaya,"7,202,800",completed,w2w,803
SHP-0009,Gajah Mungkur,Semarang,Tasikmadu,Karanganyar,"3,052,000",completed,w2w,117.335
SHP-0003,Cakung,Jakarta Timur,Klari,Karawang,"1,554,900",completed,gt,61
SHP-0009,Gajah Mungkur,Semarang,Tasikmadu,Karanganyar,"2,606,100",completed,w2w,117.335
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"5,775,200",completed,w2w,556
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"7,130,300",completed,w2w,789
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,048,600",completed,w2w,777
SHP-0009,Ngaliyan,Semarang,Karawaci,Tangerang,"4,348,400",completed,w2w,458
SHP-0004,Jebres,Surakarta,Medan Satria,Bekasi,"5,522,900",completed,w2w,522
SHP-0031,Babakan Madang,Bogor,Gununganyar,Surabaya,"7,257,200",completed,w2w,814
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,776,500",completed,w2w,76
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"5,490,300",completed,w2w,845
SHP-0069,Curug,Tangerang,Medan Satria,Bekasi,"2,515,200",completed,w2w,67
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,129,600",completed,w2w,764
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"4,134,600",completed,w2w,287.545
SHP-0069,Curug,Tangerang,Medan Satria,Bekasi,"2,513,800",completed,w2w,67
SHP-0009,Ngajung (Ngajum),Malang,Gunung Putri,Bogor,"7,520,200",completed,w2w,868
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,753,300",completed,w2w,76
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"5,986,700",completed,w2w,777
SHP-0022,Cikande,Serang,Tarumajaya,Bekasi,"2,912,900",completed,gt,94
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,278,900",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"7,666,200",completed,w2w,877
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,121,300",completed,w2w,694
SHP-0069,Curug,Tangerang,Medan Satria,Bekasi,"2,485,900",completed,w2w,67
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,809,200",completed,w2w,764
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"5,997,800",completed,w2w,777
SHP-0069,Curug,Tangerang,Medan Satria,Bekasi,"1,919,900",completed,w2w,67
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,009,800",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,855,600",completed,w2w,814
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,054,300",completed,w2w,777
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"6,482,500",completed,w2w,877
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"6,717,400",completed,w2w,722
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,028,900",completed,w2w,694
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,211,300",completed,w2w,764
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,116,700",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,742,000",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,109,900",completed,w2w,764
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,750,300",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,111,900",completed,w2w,764
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,048,400",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"3,552,400",completed,w2w,445
SHP-0042,Sukaraja,Bogor,Sedati,Sidoarjo,"7,317,100",completed,w2w,819
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,663,000",completed,w2w,549
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,683,500",completed,w2w,549
SHP-0051,Telukjambe Timur,Karawang,Taman,Sidoarjo,"6,747,400",completed,w2w,724
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"4,102,200",completed,w2w,287.545
SHP-0071,Klapanunggal,Bogor,Gayungan,Surabaya,"6,059,400",completed,w2w,794.62
SHP-0007,Margorejo,Pati,Dayeuhkolot,Bandung,"5,483,100",completed,w2w,517
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,512,000",completed,w2w,103
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,930,800",completed,w2w,103
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,941,800",completed,w2w,103
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,487,100",completed,w2w,103
SHP-0017,Cikarang Utara,Bekasi,Karangpilang,Surabaya,"6,809,500",completed,w2w,735.686
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,524,000",completed,w2w,103
SHP-0053,Cikarang Pusat,Bekasi,Pamulang,Tangerang Selatan,"2,650,900",completed,w2w,66
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,709,600",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"716,300",completed,mt,13
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"917,700",completed,mt,13
SHP-0006,Cikarang Barat,Bekasi,Setia Budi,Jakarta Selatan,"2,048,700",completed,mt,37.502
SHP-0006,Cikarang Barat,Bekasi,Kemayoran,Jakarta Pusat,"2,332,300",completed,mt,42.521
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"905,100",completed,mt,13
SHP-0006,Cikarang Barat,Bekasi,Cikarang Barat,Bekasi,"496,700",completed,mt,0
SHP-0006,Cikarang Barat,Bekasi,Tangerang,Tangerang,"2,654,200",completed,mt,64
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"597,700",completed,mt,13
SHP-0006,Cikarang Barat,Bekasi,Tangerang,Tangerang,"2,249,100",completed,mt,64
SHP-0018,Gunung Putri,Bogor,Pandaan,Pasuruan,"7,221,900",completed,w2w,807
SHP-0018,Gunung Putri,Bogor,Pandaan,Pasuruan,"7,247,500",completed,w2w,807
SHP-0018,Gunung Putri,Bogor,Pandaan,Pasuruan,"7,226,900",completed,w2w,807
SHP-0018,Gunung Putri,Bogor,Pandaan,Pasuruan,"7,217,300",completed,w2w,807
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"6,622,000",completed,w2w,777
SHP-0063,Tarumajaya,Bekasi,Sidoarjo,Sidoarjo,"7,104,400",completed,w2w,789
SHP-0018,Polanharjo,Klaten,Lasem,Rembang,"3,215,800",completed,w2w,229.805
SHP-0023,Klari,Karawang,Krembangan,Surabaya,"6,720,200",completed,gt,723
SHP-0003,Kalideres,Jakarta Barat,Sleman,Sleman,"5,789,100",completed,gt,566
SHP-0032,Pagedangan,Tangerang,Grogol,Sukoharjo,"5,813,400",completed,w2w,569
SHP-0032,Pagedangan,Tangerang,Polanharjo,Klaten,"4,875,300",completed,w2w,556
SHP-0032,Pagedangan,Tangerang,Ngaliyan,Semarang,"5,151,000",completed,w2w,463
SHP-0022,Cikande,Serang,Tarumajaya,Bekasi,"2,905,200",completed,gt,94
SHP-0018,Polanharjo,Klaten,Asemrowo,Surabaya,"3,507,600",completed,w2w,287.545
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,033,000",completed,w2w,777
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,804,900",completed,w2w,764
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"6,008,700",completed,w2w,782
SHP-0066,Rembang,Pasuruan,Karawang Barat,Karawang,"5,932,600",completed,w2w,765.911
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,758,500",completed,w2w,76
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,704,300",completed,w2w,764
SHP-0038,Peterongan,Jombang,Kartasura,Sukoharjo,"3,608,300",completed,w2w,205
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,272,900",completed,w2w,814
SHP-0002,Blimbing,Malang,Cimanggung,Sumedang,"6,866,700",completed,w2w,745
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,097,900",completed,w2w,694
SHP-0072,Jebres,Surakarta,Medan Satria,Bekasi,"5,513,700",completed,w2w,522
SHP-0017,Cikarang Utara,Bekasi,Serengan,Surakarta,"5,375,600",completed,mt,498.398
SHP-0063,Tarumajaya,Bekasi,Sidoarjo,Sidoarjo,"7,128,800",completed,w2w,789
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,740,200",completed,w2w,76
SHP-0066,Rembang,Pasuruan,Karawang Barat,Karawang,"5,928,200",completed,w2w,765.911
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,105,000",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,059,500",completed,w2w,782
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,790,200",completed,w2w,73.162
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,766,200",completed,w2w,73.162
SHP-0038,Peterongan,Jombang,Sidomukti,Salatiga,"3,848,800",completed,w2w,243
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,102,700",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,098,400",completed,w2w,782
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,124,300",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,042,400",completed,w2w,445
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,106,800",completed,w2w,848.499
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,097,900",completed,w2w,782
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,747,100",completed,w2w,76
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,070,500",completed,w2w,777
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"3,567,700",completed,w2w,445
SHP-0070,Bawen,Semarang,Cilincing,Jakarta Utara,"4,432,400",completed,w2w,476
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,819,600",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"5,096,600",completed,w2w,764
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,027,500",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,018,500",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,095,400",completed,w2w,694
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,814,300",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,798,100",completed,w2w,764
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"5,195,300",completed,w2w,782
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"7,098,500",completed,w2w,782
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,775,100",completed,w2w,76
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,069,200",completed,w2w,777
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"5,179,300",completed,w2w,782
SHP-0002,Cikarang Barat,Bekasi,Pandaan,Pasuruan,"6,659,500",completed,w2w,782
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,774,100",completed,w2w,76
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"5,710,500",completed,w2w,722
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,486,400",completed,w2w,694
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,085,900",completed,w2w,848.499
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,730,000",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,803,800",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"6,976,900",completed,w2w,764
SHP-0073,Pakis,Malang,Regol,Bandung,"6,329,800",completed,w2w,846.58
SHP-0002,Cimanggung,Sumedang,Bawen,Semarang,"4,740,700",completed,w2w,390
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"6,523,000",completed,w2w,764
SHP-0056,Cikarang Pusat,Bekasi,Asemrowo,Surabaya,"6,866,400",completed,w2w,743
SHP-0007,Margorejo,Pati,Sukaraja,Sukabumi,"4,946,300",completed,w2w,569.353
SHP-0008,Cikarang Utara,Bekasi,Manyar,Gresik,"5,974,800",completed,w2w,773
SHP-0029,Asemrowo,Surabaya,Duduk Sampeyan,Gresik,"1,085,600",completed,mt,26
SHP-0029,Asemrowo,Surabaya,Gedangan,Sidoarjo,"1,189,300",completed,mt,26
SHP-0073,Pakis,Malang,Lemahwungkuk,Cirebon,"5,257,700",completed,w2w,636.343
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"4,300,000",completed,w2w,442
SHP-0002,Bawen,Semarang,Cikarang Barat,Bekasi,"5,018,000",completed,w2w,442
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"7,134,100",completed,w2w,789
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"6,669,500",completed,w2w,789
SHP-0021,Polanharjo,Klaten,Bekasi Timur,Bekasi,"5,383,300",completed,w2w,499.357
SHP-0072,Jebres,Surakarta,Medan Satria,Bekasi,"5,515,700",completed,w2w,522
SHP-0021,Polanharjo,Klaten,Bekasi Timur,Bekasi,"5,370,800",completed,w2w,499.357
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,055,400",completed,w2w,445
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"4,942,100",completed,w2w,567.302
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,799,100",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,825,900",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,805,700",completed,w2w,764
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,051,400",completed,w2w,777
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,091,500",completed,w2w,694
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,807,100",completed,w2w,764
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"4,939,600",completed,w2w,567.302
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,790,000",completed,w2w,764
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,066,300",completed,w2w,777
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,069,000",completed,w2w,445
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,104,000",completed,w2w,694
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,060,200",completed,w2w,777
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,792,900",completed,w2w,764
SHP-0002,Gresik,Gresik,Cikarang Barat,Bekasi,"4,798,200",completed,w2w,764
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,808,700",completed,w2w,567.302
SHP-0068,Cileungsi,Bogor,Koja,Jakarta Utara,"2,286,000",completed,gt,41
SHP-0068,Cileungsi,Bogor,Koja,Jakarta Utara,"2,284,900",completed,gt,41
SHP-0068,Cileungsi,Bogor,Koja,Jakarta Utara,"1,686,100",completed,gt,41
SHP-0006,Cikarang Barat,Bekasi,Tanah Sereal,Bogor,"2,665,100",completed,mt,70
SHP-0006,Cikarang Barat,Bekasi,Cileungsi,Bogor,"994,400",completed,mt,21
